age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
51,technician,married,secondary,no,1490,yes,no,cellular,18,227,2,-1,0,unknown,no
40,admin.,married,secondary,no,419,yes,yes,cellular,12,92,1,369,1,failure,no
48,blue-collar,married,secondary,no,1841,yes,no,unknown,30,216,3,-1,0,unknown,no
30,management,single,tertiary,no,938,no,no,cellular,26,172,2,105,1,other,no
49,admin.,single,secondary,no,0,no,no,cellular,19,325,2,-1,0,unknown,no
42,entrepreneur,single,tertiary,no,231,no,no,unknown,17,241,1,-1,0,unknown,no
44,management,divorced,primary,no,641,yes,no,cellular,5,79,2,269,3,other,no
39,management,married,tertiary,no,500,yes,no,cellular,17,257,1,178,2,other,no
51,admin.,single,tertiary,no,16,yes,no,cellular,30,158,1,-1,0,unknown,no
29,technician,single,tertiary,no,195,yes,yes,cellular,6,210,16,-1,0,unknown,no
38,unemployed,married,primary,no,113,yes,no,unknown,16,27,2,-1,0,unknown,no
45,management,divorced,tertiary,no,2813,yes,no,cellular,13,43,1,-1,0,unknown,no
35,technician,divorced,secondary,no,303,yes,yes,unknown,26,454,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,298,yes,no,unknown,20,216,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,448,no,no,unknown,8,198,1,651,7,other,no
36,unemployed,married,secondary,no,356,no,no,cellular,8,361,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,737,yes,no,unknown,30,135,2,-1,0,unknown,no
52,services,married,primary,no,432,no,no,cellular,8,424,4,-1,0,unknown,no
38,entrepreneur,single,tertiary,no,638,yes,no,unknown,9,150,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,982,yes,no,cellular,14,182,1,-1,0,unknown,no
53,management,married,secondary,no,0,yes,yes,cellular,22,59,1,-1,0,unknown,no
46,unemployed,married,secondary,no,-125,yes,no,unknown,6,23,1,-1,0,unknown,no
46,self-employed,married,secondary,no,-816,yes,yes,cellular,15,68,1,-1,0,unknown,no
47,technician,married,secondary,no,-149,no,yes,unknown,3,504,1,-1,0,unknown,no
44,services,single,secondary,no,862,yes,no,cellular,3,582,2,-1,0,unknown,no
52,management,married,tertiary,no,1545,no,no,unknown,20,115,4,-1,0,unknown,no
44,entrepreneur,married,secondary,no,168,no,no,unknown,19,167,2,-1,0,unknown,no
44,technician,single,secondary,no,365,yes,no,unknown,8,169,2,-1,0,unknown,no
30,blue-collar,single,unknown,no,-570,yes,no,cellular,31,12,22,-1,0,unknown,no
40,technician,married,secondary,no,169,yes,no,cellular,18,43,4,-1,0,unknown,no
55,housemaid,divorced,tertiary,no,6920,yes,no,unknown,6,406,3,-1,0,unknown,no
54,services,married,secondary,no,214,yes,no,unknown,5,458,2,-1,0,unknown,no
58,retired,married,secondary,no,25,yes,no,unknown,2,132,2,-1,0,unknown,no
53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,750,2,-1,0,unknown,no
45,technician,married,secondary,no,88,no,no,cellular,29,150,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,-220,yes,no,unknown,27,518,2,-1,0,unknown,no
35,admin.,married,secondary,no,287,yes,no,cellular,2,115,3,245,8,failure,no
38,management,married,secondary,no,10357,no,no,cellular,15,103,3,-1,0,unknown,no
31,management,married,tertiary,no,623,yes,no,cellular,13,96,2,349,5,failure,no
32,management,single,tertiary,no,0,yes,no,cellular,22,455,2,-1,0,unknown,no
30,admin.,married,secondary,no,15,yes,no,unknown,9,257,1,-1,0,unknown,no
47,management,single,tertiary,no,324,no,yes,cellular,6,72,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,597,yes,no,unknown,15,124,1,-1,0,unknown,no
48,technician,single,secondary,no,479,no,no,unknown,20,148,5,-1,0,unknown,no
37,blue-collar,single,primary,no,0,yes,no,unknown,5,309,2,-1,0,unknown,no
30,technician,married,secondary,no,239,yes,no,cellular,18,199,8,-1,0,unknown,no
26,admin.,single,secondary,no,-235,yes,no,unknown,16,103,1,-1,0,unknown,no
49,management,married,tertiary,no,12482,yes,yes,unknown,13,46,3,-1,0,unknown,no
35,management,single,tertiary,no,4348,yes,no,cellular,2,1074,3,217,8,failure,no
32,management,divorced,tertiary,no,530,yes,no,cellular,3,170,1,-1,0,unknown,no
57,services,married,secondary,no,68,yes,no,cellular,8,65,2,-1,0,unknown,no
42,management,single,secondary,no,2535,yes,no,unknown,14,339,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,4646,yes,no,cellular,7,33,3,359,1,failure,no
28,management,single,unknown,yes,101,yes,no,unknown,9,224,3,-1,0,unknown,no
47,blue-collar,married,primary,no,206,yes,yes,cellular,7,118,1,-1,0,unknown,no
71,retired,married,tertiary,no,2651,no,no,cellular,24,73,3,200,2,failure,no
39,entrepreneur,married,secondary,yes,0,no,no,unknown,6,119,4,-1,0,unknown,no
40,technician,married,tertiary,no,278,no,no,cellular,21,55,7,-1,0,unknown,no
42,management,divorced,tertiary,no,1064,no,no,cellular,18,101,2,-1,0,unknown,no
57,retired,married,primary,no,318,no,no,cellular,22,371,4,-1,0,unknown,no
46,entrepreneur,married,unknown,no,1481,yes,no,unknown,7,49,3,-1,0,unknown,no
47,blue-collar,single,secondary,no,152,yes,no,cellular,3,193,3,271,4,failure,no
34,admin.,married,secondary,no,3185,yes,no,cellular,20,93,1,191,1,failure,no
37,blue-collar,single,primary,no,0,yes,no,unknown,5,309,2,-1,0,unknown,no
32,blue-collar,married,primary,no,7406,yes,no,unknown,20,418,2,-1,0,unknown,no
35,services,married,secondary,no,5029,yes,yes,unknown,2,369,2,-1,0,unknown,no
39,technician,married,secondary,no,376,no,no,unknown,20,160,3,-1,0,unknown,no
39,technician,single,unknown,no,0,yes,no,unknown,7,130,1,-1,0,unknown,no
35,management,single,tertiary,no,-108,yes,no,cellular,28,74,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,512,yes,no,unknown,16,343,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,372,yes,no,unknown,6,132,2,-1,0,unknown,no
54,retired,married,primary,no,11,yes,yes,cellular,18,48,10,-1,0,unknown,no
34,technician,married,secondary,no,800,yes,no,cellular,14,103,3,-1,0,unknown,no
55,retired,divorced,secondary,no,1580,no,yes,cellular,21,82,5,155,1,success,no
54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,230,1,-1,0,unknown,no
22,student,single,secondary,no,47,no,no,cellular,14,236,2,-1,0,unknown,no
45,admin.,married,primary,no,542,no,no,cellular,11,8,5,350,3,other,no
53,retired,married,secondary,no,1004,yes,no,unknown,29,155,1,-1,0,unknown,no
30,technician,single,secondary,no,1692,yes,yes,unknown,28,141,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,4577,no,no,cellular,15,24,1,-1,0,unknown,no
35,services,married,secondary,no,17,yes,no,cellular,4,110,4,-1,0,unknown,no
41,technician,married,secondary,no,741,yes,no,cellular,6,606,3,335,6,other,no
36,technician,single,secondary,no,1407,no,no,cellular,2,328,1,109,3,other,no
45,housemaid,married,primary,no,8692,yes,no,cellular,14,108,1,-1,0,unknown,no
45,technician,married,unknown,no,886,yes,no,cellular,13,75,2,42,1,failure,no
49,technician,married,secondary,no,51,no,no,cellular,20,513,4,-1,0,unknown,no
54,technician,single,unknown,no,1695,no,no,unknown,16,168,1,-1,0,unknown,no
45,management,married,tertiary,no,634,yes,no,cellular,25,227,1,-1,0,unknown,no
34,technician,single,secondary,no,18777,yes,no,cellular,18,535,1,-1,0,unknown,no
32,management,divorced,tertiary,no,5306,yes,no,unknown,20,201,1,-1,0,unknown,no
38,admin.,married,secondary,no,8,yes,no,unknown,7,125,1,-1,0,unknown,no
32,services,divorced,secondary,no,453,yes,no,cellular,17,329,1,150,2,failure,no
34,management,married,tertiary,no,4943,yes,no,cellular,17,118,2,-1,0,unknown,no
39,admin.,married,tertiary,no,1322,yes,no,cellular,24,157,3,486,1,other,no
40,technician,married,secondary,no,96,yes,yes,unknown,26,29,2,-1,0,unknown,no
47,management,single,tertiary,no,-295,no,yes,cellular,22,333,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,373,yes,no,unknown,4,49,1,-1,0,unknown,no
35,entrepreneur,married,secondary,yes,204,yes,no,unknown,6,424,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,86,no,no,cellular,19,127,1,111,2,failure,no
39,services,single,secondary,no,326,yes,no,unknown,27,115,1,-1,0,unknown,no
35,unemployed,married,unknown,no,144,no,no,cellular,30,187,3,-1,0,unknown,no
35,technician,married,tertiary,no,712,yes,no,unknown,27,73,2,-1,0,unknown,no
37,management,divorced,tertiary,no,168,yes,no,unknown,5,227,1,-1,0,unknown,no
37,self-employed,single,tertiary,no,3759,no,no,unknown,26,650,2,-1,0,unknown,no
45,technician,married,secondary,no,89,yes,no,unknown,15,175,2,-1,0,unknown,no
31,admin.,married,secondary,no,799,yes,no,cellular,7,556,3,-1,0,unknown,no
40,management,single,tertiary,no,80,yes,no,cellular,30,182,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,913,yes,no,cellular,23,730,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,0,yes,no,cellular,12,15,7,-1,0,unknown,no
46,technician,married,secondary,yes,4,no,yes,cellular,9,78,1,-1,0,unknown,no
55,technician,married,secondary,no,1205,yes,no,unknown,5,158,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,490,yes,no,unknown,5,386,2,-1,0,unknown,no
70,retired,married,primary,no,324,no,no,cellular,15,78,1,96,7,success,no
33,technician,married,tertiary,no,2690,yes,no,cellular,21,71,5,-1,0,unknown,no
39,admin.,married,secondary,no,367,yes,no,unknown,7,106,1,-1,0,unknown,no
43,unemployed,married,primary,no,240,yes,no,unknown,23,83,2,-1,0,unknown,no
29,management,married,tertiary,no,1258,yes,no,cellular,29,287,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,360,yes,no,cellular,29,325,2,260,2,failure,no
36,technician,single,secondary,no,7503,yes,no,unknown,4,25,1,-1,0,unknown,no
59,management,married,tertiary,no,10114,no,no,cellular,19,596,3,-1,0,unknown,no
47,retired,married,secondary,no,477,no,no,unknown,16,68,3,-1,0,unknown,no
48,management,single,secondary,no,61,yes,no,unknown,28,198,1,-1,0,unknown,no
60,management,married,tertiary,no,3387,no,no,cellular,14,636,2,-1,0,unknown,no
45,blue-collar,single,primary,no,116,yes,no,cellular,15,16,5,365,1,failure,no
44,blue-collar,married,secondary,no,326,yes,no,unknown,14,35,2,-1,0,unknown,no
38,blue-collar,married,primary,no,1327,yes,no,cellular,20,277,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,8982,yes,no,cellular,13,470,2,334,1,failure,no
43,self-employed,married,primary,no,9304,no,no,cellular,8,362,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,3266,yes,no,cellular,21,94,1,-1,0,unknown,no
59,management,married,unknown,no,8674,no,no,cellular,5,64,1,-1,0,unknown,no
35,technician,married,secondary,no,0,no,no,cellular,31,122,9,-1,0,unknown,no
53,housemaid,married,primary,no,1903,no,no,unknown,5,827,1,-1,0,unknown,no
54,management,married,tertiary,no,1090,no,no,cellular,21,160,7,-1,0,unknown,no
56,services,married,secondary,no,6503,yes,yes,cellular,18,27,6,-1,0,unknown,no
26,unemployed,married,primary,no,70,yes,no,unknown,28,99,2,-1,0,unknown,no
36,unemployed,married,primary,no,771,yes,no,cellular,8,152,1,-1,0,unknown,no
51,retired,married,primary,no,2525,no,no,unknown,11,184,2,-1,0,unknown,no
25,student,single,tertiary,no,5,no,no,cellular,29,138,1,-1,0,unknown,no
36,management,married,tertiary,no,-547,yes,no,cellular,30,267,1,259,2,failure,no
49,blue-collar,married,secondary,no,1157,no,no,cellular,18,91,4,-1,0,unknown,no
30,admin.,single,secondary,no,2702,yes,no,cellular,24,129,2,-1,0,unknown,no
42,blue-collar,married,primary,no,0,no,no,unknown,20,19,2,-1,0,unknown,no
30,self-employed,married,tertiary,no,694,no,no,cellular,7,185,4,-1,0,unknown,no
38,unemployed,married,secondary,no,995,no,no,unknown,26,84,1,-1,0,unknown,no
35,management,married,tertiary,no,1361,no,yes,cellular,7,15,11,-1,0,unknown,no
27,blue-collar,single,primary,no,1,yes,no,cellular,28,120,6,-1,0,unknown,no
36,management,married,tertiary,no,190,yes,no,cellular,5,217,1,-1,0,unknown,no
42,management,divorced,tertiary,no,0,no,no,cellular,17,116,1,-1,0,unknown,no
45,blue-collar,married,primary,no,2388,no,no,cellular,11,317,2,-1,0,unknown,no
46,blue-collar,married,primary,no,4170,yes,yes,cellular,12,118,2,357,3,failure,no
31,blue-collar,single,secondary,no,178,yes,no,cellular,15,415,1,360,5,failure,no
46,retired,divorced,tertiary,no,-48,no,no,cellular,4,20,4,-1,0,unknown,no
34,services,divorced,secondary,no,380,yes,yes,cellular,25,102,2,-1,0,unknown,no
36,admin.,married,secondary,no,165,yes,no,unknown,23,456,4,-1,0,unknown,no
28,technician,single,secondary,no,456,no,no,cellular,9,16,9,-1,0,unknown,no
29,unemployed,single,primary,no,115,no,no,cellular,29,61,2,-1,0,unknown,no
42,management,divorced,secondary,no,640,no,no,cellular,30,545,1,-1,0,unknown,no
51,management,married,tertiary,no,9864,no,no,cellular,26,69,4,-1,0,unknown,no
58,services,married,secondary,no,0,no,no,unknown,20,241,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,199,7,167,1,failure,no
42,blue-collar,married,secondary,no,-336,yes,no,cellular,14,151,2,-1,0,unknown,no
42,services,married,secondary,no,108,yes,yes,cellular,13,225,2,365,7,failure,no
37,management,married,tertiary,no,900,yes,no,cellular,25,116,1,18,3,failure,no
27,blue-collar,single,secondary,no,228,yes,yes,unknown,15,186,5,-1,0,unknown,no
63,retired,divorced,secondary,no,859,no,no,cellular,13,92,1,-1,0,unknown,no
53,management,married,tertiary,no,37,no,no,cellular,28,51,9,-1,0,unknown,no
46,blue-collar,divorced,primary,no,2775,no,yes,cellular,8,188,1,-1,0,unknown,no
31,services,divorced,secondary,no,1016,yes,no,cellular,6,20,1,342,1,failure,no
28,unemployed,married,secondary,no,655,yes,no,unknown,4,606,2,-1,0,unknown,no
49,admin.,married,secondary,no,2732,no,no,unknown,12,558,1,-1,0,unknown,no
47,unknown,divorced,primary,no,0,no,no,cellular,7,240,1,-1,0,unknown,no
45,blue-collar,married,unknown,no,850,no,no,cellular,19,211,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,63,yes,no,unknown,2,56,8,-1,0,unknown,no
32,technician,married,secondary,no,465,yes,no,cellular,12,210,2,-1,0,unknown,no
34,services,married,secondary,no,2825,yes,no,cellular,12,198,1,-1,0,unknown,no
49,admin.,married,secondary,no,909,yes,no,cellular,9,730,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,177,yes,no,unknown,12,146,3,-1,0,unknown,no
52,management,married,secondary,no,189,no,no,cellular,22,90,2,-1,0,unknown,no
34,management,married,tertiary,no,3064,yes,no,cellular,17,324,1,-1,0,unknown,no
30,management,married,secondary,no,503,yes,no,cellular,2,96,1,-1,0,unknown,no
39,management,married,tertiary,no,0,yes,yes,cellular,17,301,1,-1,0,unknown,no
30,technician,married,secondary,no,173,yes,no,unknown,2,184,3,-1,0,unknown,no
39,blue-collar,married,primary,no,558,yes,no,unknown,22,23,1,531,3,failure,no
31,admin.,single,secondary,no,320,yes,no,cellular,15,376,2,-1,0,unknown,no
47,technician,married,primary,no,434,yes,yes,cellular,5,278,1,-1,0,unknown,no
36,management,divorced,tertiary,no,8119,no,yes,cellular,8,118,2,-1,0,unknown,no
32,admin.,single,secondary,no,64,yes,no,cellular,21,204,3,-1,0,unknown,no
34,technician,single,secondary,no,1227,no,no,telephone,17,122,1,109,1,other,no
38,services,divorced,secondary,no,5873,no,no,unknown,8,191,2,-1,0,unknown,no
56,blue-collar,married,primary,no,1046,no,yes,unknown,17,329,13,-1,0,unknown,no
37,admin.,married,secondary,no,147,yes,no,cellular,7,25,30,-1,0,unknown,no
50,blue-collar,married,primary,no,334,no,no,cellular,27,79,3,-1,0,unknown,no
56,admin.,married,secondary,no,382,no,no,cellular,20,275,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,1103,yes,no,cellular,2,226,1,202,4,failure,no
43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,371,2,-1,0,unknown,no
35,management,married,tertiary,no,11,no,no,cellular,31,22,19,-1,0,unknown,no
39,management,married,tertiary,no,151,yes,no,unknown,21,692,1,-1,0,unknown,no
37,technician,single,secondary,no,181,no,no,cellular,5,140,1,-1,0,unknown,no
50,retired,married,primary,no,14,no,yes,telephone,23,83,4,-1,0,unknown,no
46,management,single,tertiary,no,334,yes,no,telephone,4,36,6,90,2,other,no
48,management,married,secondary,no,0,no,no,cellular,19,20,4,-1,0,unknown,no
37,management,married,tertiary,no,596,yes,no,cellular,13,281,1,345,2,failure,no
24,blue-collar,single,secondary,no,1690,yes,yes,cellular,15,543,3,350,3,failure,no
34,admin.,divorced,secondary,no,183,no,yes,unknown,4,88,1,-1,0,unknown,no
40,management,single,tertiary,no,-222,yes,no,unknown,5,221,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,5089,yes,no,cellular,18,30,7,-1,0,unknown,no
38,blue-collar,single,primary,no,0,yes,no,cellular,11,284,4,-1,0,unknown,no
51,self-employed,married,secondary,yes,-206,no,yes,cellular,28,51,3,-1,0,unknown,no
30,management,single,tertiary,no,370,no,no,cellular,22,64,2,-1,0,unknown,no
36,technician,single,secondary,no,300,yes,no,unknown,6,358,1,-1,0,unknown,no
42,management,single,tertiary,no,145,no,no,cellular,26,174,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,1678,yes,no,unknown,18,187,1,154,1,failure,no
29,management,married,tertiary,no,1713,yes,no,cellular,4,227,2,-1,0,unknown,no
45,technician,married,secondary,no,0,no,no,cellular,9,113,2,-1,0,unknown,no
48,admin.,divorced,secondary,no,-480,no,no,cellular,18,380,2,355,1,failure,no
46,admin.,single,secondary,no,533,no,no,cellular,22,71,1,-1,0,unknown,no
49,management,married,tertiary,no,350,no,no,cellular,12,238,6,-1,0,unknown,no
57,entrepreneur,married,secondary,no,905,no,no,cellular,7,121,1,-1,0,unknown,no
31,management,single,tertiary,no,4509,yes,no,unknown,12,207,3,-1,0,unknown,no
55,housemaid,married,primary,no,1642,no,no,cellular,13,295,2,-1,0,unknown,no
51,technician,married,secondary,no,195,yes,no,cellular,17,105,1,92,1,failure,no
66,retired,married,primary,no,2173,no,no,cellular,15,178,1,181,5,failure,no
38,admin.,divorced,secondary,no,74,yes,no,cellular,23,279,3,-1,0,unknown,no
55,services,married,secondary,no,224,no,no,cellular,7,180,3,-1,0,unknown,no
26,technician,single,secondary,no,2087,no,no,unknown,8,151,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,491,yes,no,cellular,18,131,3,194,2,failure,no
55,blue-collar,married,primary,no,761,no,no,unknown,18,67,1,-1,0,unknown,no
36,blue-collar,married,unknown,no,-656,yes,no,unknown,20,92,2,-1,0,unknown,no
43,management,single,tertiary,no,778,yes,no,cellular,25,230,5,-1,0,unknown,no
33,blue-collar,single,secondary,no,5137,yes,no,cellular,6,123,1,-1,0,unknown,no
60,retired,divorced,tertiary,no,473,no,no,cellular,10,100,1,-1,0,unknown,no
35,self-employed,married,secondary,no,8883,no,no,cellular,21,33,3,-1,0,unknown,no
38,unemployed,divorced,secondary,no,189,yes,yes,cellular,21,105,2,-1,0,unknown,no
27,services,single,tertiary,no,9965,yes,no,cellular,22,662,1,-1,0,unknown,no
47,unemployed,married,secondary,no,123,no,no,cellular,4,653,2,-1,0,unknown,no
34,management,married,tertiary,no,11,yes,no,cellular,17,654,1,-1,0,unknown,no
60,retired,divorced,primary,no,685,no,yes,telephone,21,89,1,-1,0,unknown,no
41,admin.,married,secondary,no,437,yes,no,cellular,2,138,1,-1,0,unknown,no
60,admin.,divorced,unknown,no,791,yes,no,unknown,13,144,1,-1,0,unknown,no
30,management,single,tertiary,no,2708,no,no,cellular,19,479,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,577,no,no,cellular,13,55,1,364,1,failure,no
29,housemaid,married,secondary,no,243,yes,no,unknown,3,35,1,-1,0,unknown,no
37,housemaid,divorced,secondary,no,226,no,yes,cellular,19,380,2,167,3,other,no
58,retired,married,secondary,no,-205,yes,no,unknown,23,253,2,-1,0,unknown,no
28,admin.,married,secondary,no,172,yes,no,cellular,19,123,2,-1,0,unknown,no
28,blue-collar,single,secondary,yes,0,no,yes,cellular,10,165,1,-1,0,unknown,no
60,management,married,secondary,no,358,no,no,unknown,18,74,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,1678,yes,no,unknown,18,187,1,154,1,failure,no
39,management,married,tertiary,no,15,yes,yes,cellular,21,90,2,-1,0,unknown,no
42,admin.,married,secondary,no,1279,yes,no,cellular,17,50,1,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,cellular,19,198,6,-1,0,unknown,no
34,management,married,tertiary,no,53,yes,yes,cellular,29,256,2,-1,0,unknown,no
48,management,married,unknown,no,375,no,no,cellular,28,290,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,1495,yes,no,cellular,1,82,1,142,1,failure,no
57,entrepreneur,divorced,tertiary,no,873,no,no,unknown,17,441,3,-1,0,unknown,no
38,housemaid,married,primary,no,3577,no,no,unknown,6,190,2,-1,0,unknown,no
37,admin.,single,secondary,no,597,yes,no,cellular,5,126,1,-1,0,unknown,no
40,blue-collar,single,primary,no,1,no,no,unknown,20,18,11,-1,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,cellular,22,423,1,-1,0,unknown,no
38,management,single,tertiary,no,8669,yes,no,telephone,21,228,6,-1,0,unknown,no
31,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,79,1,151,1,failure,no
63,retired,married,tertiary,no,262,no,no,cellular,8,335,1,-1,0,unknown,no
47,unemployed,married,secondary,no,3533,yes,no,cellular,20,319,1,100,2,failure,no
59,retired,married,primary,no,1930,no,no,unknown,11,453,1,-1,0,unknown,no
51,housemaid,married,tertiary,no,6700,yes,yes,cellular,20,64,4,-1,0,unknown,no
50,management,married,tertiary,no,1562,yes,no,cellular,23,92,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,6258,yes,no,unknown,15,139,7,-1,0,unknown,no
33,blue-collar,married,secondary,no,467,yes,no,unknown,21,494,2,-1,0,unknown,no
50,housemaid,married,tertiary,no,6181,no,no,unknown,17,1162,2,-1,0,unknown,no
33,management,single,secondary,no,802,yes,no,cellular,6,47,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,814,yes,no,cellular,4,306,1,-1,0,unknown,no
55,services,married,secondary,no,0,no,no,cellular,7,110,1,-1,0,unknown,no
32,services,married,secondary,no,2578,no,no,cellular,29,86,3,-1,0,unknown,no
35,technician,single,secondary,no,417,no,no,cellular,19,92,4,-1,0,unknown,no
36,entrepreneur,single,secondary,no,296,no,no,cellular,18,67,2,111,2,failure,no
26,admin.,married,secondary,no,1417,yes,no,unknown,6,60,3,-1,0,unknown,no
55,unemployed,married,secondary,no,-246,no,yes,cellular,8,305,2,-1,0,unknown,no
31,management,single,tertiary,no,1598,yes,no,cellular,7,36,33,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,1654,no,no,unknown,17,116,1,-1,0,unknown,no
32,technician,single,tertiary,no,539,yes,yes,unknown,23,281,2,-1,0,unknown,no
34,blue-collar,married,unknown,no,11,yes,no,cellular,8,233,1,-1,0,unknown,no
44,admin.,married,secondary,no,32,no,yes,unknown,16,241,3,-1,0,unknown,no
47,technician,married,secondary,no,85,no,no,cellular,19,51,2,-1,0,unknown,no
33,technician,divorced,secondary,no,855,yes,no,cellular,15,124,3,-1,0,unknown,no
32,management,divorced,tertiary,no,219,yes,no,cellular,16,111,1,-1,0,unknown,no
49,admin.,married,secondary,no,635,no,no,cellular,25,220,3,-1,0,unknown,no
45,admin.,married,unknown,no,323,no,no,telephone,4,56,4,7,6,other,no
33,blue-collar,married,secondary,no,64,no,no,unknown,16,239,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,-27,yes,no,cellular,11,254,1,-1,0,unknown,no
37,blue-collar,married,primary,no,1,yes,no,unknown,16,103,2,-1,0,unknown,no
48,technician,married,secondary,no,427,no,no,unknown,14,201,1,-1,0,unknown,no
33,services,married,secondary,no,4789,yes,yes,cellular,11,220,1,339,4,failure,no
30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,416,4,-1,0,unknown,no
51,unemployed,married,secondary,no,-267,no,yes,unknown,19,208,2,-1,0,unknown,no
35,technician,married,secondary,no,0,no,no,cellular,11,271,2,-1,0,unknown,no
29,admin.,married,secondary,no,453,yes,no,cellular,17,384,4,-1,0,unknown,no
33,technician,married,secondary,no,575,no,yes,cellular,4,254,2,-1,0,unknown,no
37,management,single,tertiary,no,1449,no,no,unknown,3,291,1,-1,0,unknown,no
37,admin.,married,secondary,no,147,yes,no,cellular,7,25,30,-1,0,unknown,no
39,admin.,married,secondary,no,563,yes,no,cellular,4,190,3,-1,0,unknown,no
27,blue-collar,divorced,unknown,no,2323,yes,no,cellular,17,153,1,-1,0,unknown,no
52,blue-collar,single,primary,no,210,yes,no,unknown,12,154,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,-61,yes,no,unknown,27,128,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,2978,yes,no,cellular,29,44,1,-1,0,unknown,no
38,technician,single,secondary,no,1255,yes,no,cellular,6,120,1,170,4,failure,no
35,management,married,tertiary,no,71,yes,no,cellular,30,510,2,-1,0,unknown,no
27,services,divorced,secondary,no,96,yes,no,unknown,8,31,1,-1,0,unknown,no
50,management,married,tertiary,no,724,no,no,cellular,4,144,3,-1,0,unknown,no
54,technician,single,unknown,no,1695,no,no,unknown,16,168,1,-1,0,unknown,no
54,management,married,tertiary,no,3020,no,no,cellular,12,106,2,-1,0,unknown,no
29,admin.,single,secondary,no,315,yes,no,unknown,2,121,4,-1,0,unknown,no
50,blue-collar,married,secondary,yes,0,yes,no,cellular,26,240,5,-1,0,unknown,no
37,management,married,tertiary,no,1094,yes,no,cellular,15,101,2,-1,0,unknown,no
35,blue-collar,married,primary,no,2212,yes,no,cellular,14,320,2,353,4,other,no
47,admin.,single,secondary,no,-874,yes,no,cellular,30,528,2,-1,0,unknown,no
55,blue-collar,single,secondary,no,197,no,no,cellular,30,95,6,-1,0,unknown,no
46,blue-collar,married,primary,no,333,yes,no,cellular,31,284,4,-1,0,unknown,no
25,services,single,secondary,no,0,yes,no,cellular,7,282,1,-1,0,unknown,no
29,student,single,secondary,no,1854,no,no,telephone,4,390,3,-1,0,unknown,no
33,management,married,tertiary,no,1782,yes,no,cellular,20,437,4,-1,0,unknown,no
47,technician,married,secondary,no,85,no,no,cellular,19,51,2,-1,0,unknown,no
30,technician,single,tertiary,no,1922,yes,no,cellular,18,546,1,-1,0,unknown,no
40,admin.,married,secondary,no,3126,yes,no,cellular,30,186,2,90,5,failure,no
39,self-employed,married,tertiary,no,5,yes,no,cellular,17,118,2,131,1,other,no
45,services,married,secondary,no,692,yes,no,unknown,28,506,2,-1,0,unknown,no
43,services,married,secondary,no,-456,yes,no,unknown,29,102,4,-1,0,unknown,no
40,services,married,secondary,no,-378,yes,yes,cellular,13,541,1,295,6,failure,no
32,management,single,tertiary,no,435,yes,yes,cellular,15,676,3,-1,0,unknown,no
53,blue-collar,married,primary,no,1942,yes,no,unknown,2,185,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1143,yes,no,unknown,4,79,1,-1,0,unknown,no
52,self-employed,married,secondary,no,1066,yes,no,unknown,16,65,3,-1,0,unknown,no
54,admin.,divorced,unknown,no,0,no,no,cellular,14,191,3,-1,0,unknown,no
