age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
32,management,single,tertiary,no,473,yes,no,cellular,11,72,2,361,1,other,no
34,technician,married,secondary,no,50,no,no,cellular,11,106,3,-1,0,unknown,no
53,technician,married,unknown,no,619,no,no,unknown,17,198,6,-1,0,unknown,no
40,technician,divorced,secondary,no,237,no,no,cellular,25,87,5,-1,0,unknown,no
45,housemaid,married,primary,no,7353,no,no,cellular,13,536,2,-1,0,unknown,no
29,management,married,tertiary,no,137,yes,yes,unknown,15,1088,2,-1,0,unknown,no
48,technician,married,secondary,no,141,yes,yes,unknown,6,424,1,-1,0,unknown,no
50,self-employed,married,primary,no,2636,yes,no,unknown,16,349,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,264,yes,no,telephone,31,15,2,-1,0,unknown,no
40,technician,single,tertiary,no,539,no,no,cellular,14,121,2,-1,0,unknown,no
33,admin.,married,tertiary,no,585,yes,no,cellular,17,131,1,-1,0,unknown,no
30,admin.,married,secondary,no,5220,yes,no,cellular,21,108,1,-1,0,unknown,no
38,blue-collar,married,primary,no,362,yes,no,unknown,8,100,5,-1,0,unknown,no
59,technician,married,secondary,no,925,yes,no,telephone,10,96,1,-1,0,unknown,no
45,management,married,primary,no,2690,no,no,telephone,29,145,4,-1,0,unknown,no
45,blue-collar,married,primary,no,900,yes,no,unknown,9,213,1,-1,0,unknown,no
41,blue-collar,married,primary,no,3722,yes,no,unknown,19,590,2,-1,0,unknown,no
30,technician,divorced,secondary,no,4,yes,no,unknown,20,270,1,-1,0,unknown,no
31,admin.,single,secondary,no,33,no,yes,cellular,23,194,1,-1,0,unknown,no
35,management,single,unknown,no,137,no,no,unknown,28,667,3,-1,0,unknown,no
35,services,single,secondary,no,511,yes,yes,unknown,23,472,1,-1,0,unknown,no
30,services,single,tertiary,no,0,no,no,unknown,4,71,1,-1,0,unknown,no
35,technician,married,secondary,no,31,no,no,cellular,25,390,8,-1,0,unknown,no
52,management,married,secondary,no,5601,no,no,cellular,4,46,1,-1,0,unknown,no
54,blue-collar,married,primary,no,38,no,no,cellular,28,115,8,-1,0,unknown,no
34,self-employed,single,secondary,no,3,yes,no,unknown,5,301,1,-1,0,unknown,no
55,blue-collar,married,primary,no,2490,no,no,telephone,25,106,3,-1,0,unknown,no
43,technician,divorced,secondary,no,167,no,no,cellular,4,211,3,-1,0,unknown,no
28,admin.,single,secondary,no,775,no,no,cellular,29,603,2,-1,0,unknown,no
37,blue-collar,married,primary,no,1160,yes,no,unknown,9,255,2,-1,0,unknown,no
37,blue-collar,married,unknown,no,-1050,yes,no,unknown,2,548,2,-1,0,unknown,no
49,admin.,married,secondary,no,182,yes,no,cellular,2,303,1,331,2,failure,no
32,self-employed,married,tertiary,no,1464,no,no,telephone,14,133,2,-1,0,unknown,no
30,admin.,married,secondary,no,67,yes,no,unknown,16,149,1,-1,0,unknown,no
56,admin.,married,secondary,no,3784,no,no,unknown,21,672,6,-1,0,unknown,no
53,management,married,tertiary,no,9072,no,no,cellular,18,117,2,-1,0,unknown,no
51,blue-collar,married,primary,no,1466,yes,no,unknown,7,406,2,-1,0,unknown,no
42,blue-collar,single,primary,no,-68,yes,yes,unknown,26,167,1,-1,0,unknown,no
39,technician,married,secondary,no,6,yes,no,cellular,18,122,3,357,4,failure,no
24,student,single,unknown,no,3298,yes,no,unknown,28,227,1,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,836,yes,no,unknown,27,129,2,-1,0,unknown,no
30,technician,married,secondary,no,2371,yes,yes,cellular,25,237,5,-1,0,unknown,no
35,management,married,tertiary,no,1650,no,no,cellular,8,885,5,-1,0,unknown,no
44,technician,married,secondary,no,306,yes,no,cellular,28,374,1,-1,0,unknown,no
40,blue-collar,married,primary,no,48,no,no,unknown,9,100,5,-1,0,unknown,no
41,blue-collar,single,unknown,no,387,no,no,unknown,20,114,10,-1,0,unknown,no
29,management,single,tertiary,no,11968,yes,no,cellular,20,241,2,-1,0,unknown,no
32,blue-collar,single,primary,no,181,yes,no,cellular,6,90,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,1324,yes,no,telephone,25,119,1,89,2,other,no
56,services,married,secondary,no,4763,yes,no,telephone,20,233,4,115,6,failure,no
29,student,single,unknown,no,795,no,no,cellular,7,173,2,-1,0,unknown,no
25,services,single,secondary,no,-371,yes,no,cellular,18,147,2,347,3,other,no
31,technician,married,tertiary,yes,859,yes,no,unknown,3,138,2,-1,0,unknown,no
60,retired,married,secondary,no,8590,no,no,unknown,5,85,1,-1,0,unknown,no
45,blue-collar,married,primary,no,353,yes,no,cellular,12,204,1,364,1,failure,no
46,management,single,secondary,no,5993,no,no,cellular,22,159,1,112,1,failure,no
60,blue-collar,married,secondary,no,71,no,no,unknown,5,185,1,-1,0,unknown,no
32,services,married,primary,no,-109,yes,no,cellular,31,77,5,-1,0,unknown,no
59,unemployed,married,secondary,no,1226,no,no,cellular,6,270,3,-1,0,unknown,no
46,unknown,married,tertiary,no,5837,no,no,unknown,17,71,1,-1,0,unknown,no
47,management,divorced,tertiary,no,-49,yes,no,cellular,13,14,6,327,23,failure,no
39,management,single,tertiary,no,11971,yes,no,telephone,15,75,10,179,5,failure,no
28,student,single,secondary,no,0,no,no,cellular,5,15,8,-1,0,unknown,no
35,management,married,tertiary,no,-718,yes,yes,unknown,27,318,3,-1,0,unknown,no
34,technician,married,tertiary,no,482,no,no,cellular,5,56,2,-1,0,unknown,no
34,self-employed,divorced,tertiary,no,681,no,no,cellular,20,382,6,-1,0,unknown,no
45,technician,married,secondary,no,77,no,no,cellular,28,90,1,-1,0,unknown,no
35,entrepreneur,married,secondary,yes,204,yes,no,unknown,6,424,2,-1,0,unknown,no
51,technician,married,tertiary,no,4455,no,no,telephone,14,85,4,-1,0,unknown,no
48,blue-collar,married,primary,no,448,yes,no,unknown,8,189,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,2428,yes,no,cellular,20,9,6,177,16,other,no
33,self-employed,single,tertiary,no,544,yes,no,cellular,7,155,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,2870,yes,no,unknown,6,94,2,-1,0,unknown,no
34,management,single,tertiary,no,1,yes,no,cellular,24,76,1,-1,0,unknown,no
59,blue-collar,married,primary,no,63,no,no,cellular,22,176,6,-1,0,unknown,no
57,management,married,tertiary,no,0,yes,yes,unknown,20,107,2,-1,0,unknown,no
37,management,married,tertiary,no,57,no,no,cellular,30,96,2,84,1,success,no
46,blue-collar,married,primary,no,3969,no,no,telephone,7,46,5,-1,0,unknown,no
57,housemaid,divorced,primary,no,395,no,no,unknown,11,125,1,-1,0,unknown,no
36,services,married,secondary,no,84,no,no,cellular,27,206,3,-1,0,unknown,no
37,technician,married,secondary,no,449,yes,no,cellular,29,59,4,-1,0,unknown,no
67,retired,married,primary,no,1430,no,no,telephone,12,88,3,-1,0,unknown,no
26,admin.,single,secondary,no,0,yes,no,cellular,8,339,1,66,3,other,no
39,services,married,secondary,no,1323,yes,yes,telephone,16,188,1,-1,0,unknown,no
55,unemployed,single,tertiary,no,1513,yes,no,unknown,8,60,1,-1,0,unknown,no
45,blue-collar,married,tertiary,no,23,yes,yes,cellular,13,234,3,-1,0,unknown,no
46,management,married,tertiary,no,9678,yes,no,cellular,17,318,1,-1,0,unknown,no
29,blue-collar,single,primary,no,950,yes,no,unknown,4,135,3,-1,0,unknown,no
34,blue-collar,single,primary,no,246,no,no,unknown,3,81,5,-1,0,unknown,no
55,technician,married,secondary,no,273,yes,no,cellular,29,84,3,183,3,failure,no
26,management,single,tertiary,no,14004,yes,no,cellular,23,167,1,-1,0,unknown,no
33,management,single,tertiary,no,-625,yes,no,unknown,15,399,1,-1,0,unknown,no
61,retired,married,primary,no,3738,no,no,telephone,6,188,1,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,unknown,6,196,2,-1,0,unknown,no
30,unemployed,single,secondary,no,1058,no,no,cellular,4,515,1,-1,0,unknown,no
32,management,single,tertiary,no,4262,yes,no,cellular,20,246,1,152,1,failure,no
66,management,married,tertiary,no,1048,yes,no,cellular,23,971,2,-1,0,unknown,no
47,technician,married,secondary,no,232,yes,no,cellular,24,208,1,-1,0,unknown,no
35,blue-collar,married,primary,no,453,yes,no,unknown,21,312,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,2977,yes,no,cellular,17,1018,1,-1,0,unknown,no
40,unemployed,married,primary,no,400,no,no,unknown,9,317,1,-1,0,unknown,no
50,housemaid,married,secondary,no,1954,no,yes,cellular,28,438,4,-1,0,unknown,no
36,self-employed,single,tertiary,no,4634,no,no,cellular,29,162,1,-1,0,unknown,no
51,admin.,married,secondary,no,-192,no,no,unknown,16,176,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,1386,yes,yes,cellular,20,396,3,151,4,other,no
28,admin.,single,secondary,no,419,yes,no,unknown,28,158,2,-1,0,unknown,no
28,services,single,secondary,no,221,yes,no,cellular,15,256,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,286,yes,no,cellular,18,663,2,-1,0,unknown,no
59,retired,married,primary,no,1423,yes,no,unknown,15,584,2,-1,0,unknown,no
27,technician,single,secondary,no,292,yes,no,telephone,18,45,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,841,no,no,cellular,28,504,4,-1,0,unknown,no
46,blue-collar,married,primary,no,596,yes,no,unknown,3,404,13,-1,0,unknown,no
42,blue-collar,single,primary,no,-95,yes,no,cellular,6,204,1,-1,0,unknown,no
39,admin.,married,primary,no,-439,yes,no,unknown,15,347,8,-1,0,unknown,no
44,management,married,tertiary,no,70,no,no,cellular,20,165,3,-1,0,unknown,no
48,unemployed,married,primary,no,484,no,no,cellular,18,399,1,-1,0,unknown,no
29,blue-collar,single,primary,no,269,no,no,telephone,6,40,1,-1,0,unknown,no
34,blue-collar,single,secondary,yes,-60,no,no,cellular,3,84,1,332,1,failure,no
58,services,married,secondary,no,307,no,no,telephone,25,282,2,-1,0,unknown,no
37,management,married,secondary,no,510,yes,no,cellular,19,67,2,90,6,failure,no
37,self-employed,married,tertiary,no,208,yes,no,cellular,31,350,5,-1,0,unknown,no
36,admin.,married,secondary,no,-118,yes,yes,unknown,23,263,2,-1,0,unknown,no
25,admin.,single,secondary,no,61,yes,no,unknown,9,345,9,-1,0,unknown,no
39,services,married,secondary,no,554,yes,no,cellular,14,251,1,-1,0,unknown,no
42,admin.,married,secondary,no,1455,yes,no,cellular,6,364,4,-1,0,unknown,no
75,retired,married,secondary,no,1470,no,no,telephone,27,49,1,-1,0,unknown,no
31,services,single,secondary,no,297,no,no,cellular,30,229,1,-1,0,unknown,no
35,admin.,married,secondary,no,430,yes,no,cellular,17,611,1,270,4,failure,no
35,management,married,tertiary,no,3161,no,no,cellular,8,433,2,-1,0,unknown,no
40,technician,married,secondary,no,4186,no,no,cellular,11,129,1,-1,0,unknown,no
49,housemaid,married,primary,no,-75,no,yes,cellular,25,125,4,-1,0,unknown,no
36,technician,divorced,tertiary,no,1381,no,no,cellular,2,149,1,-1,0,unknown,no
58,retired,married,secondary,no,-205,yes,no,unknown,23,253,2,-1,0,unknown,no
33,unknown,single,secondary,no,9,no,no,cellular,19,238,1,-1,0,unknown,no
32,management,married,tertiary,no,1330,yes,no,unknown,21,83,1,-1,0,unknown,no
36,blue-collar,married,primary,no,578,yes,no,cellular,13,130,2,-1,0,unknown,no
53,technician,divorced,primary,no,-834,yes,yes,cellular,8,130,1,-1,0,unknown,no
42,services,married,primary,no,248,yes,no,cellular,14,480,2,-1,0,unknown,no
45,self-employed,married,tertiary,no,0,yes,no,cellular,17,134,1,-1,0,unknown,no
30,technician,single,tertiary,no,290,no,no,cellular,11,485,5,-1,0,unknown,no
53,blue-collar,married,secondary,no,314,yes,no,unknown,28,184,2,-1,0,unknown,no
44,management,married,tertiary,no,119,yes,no,cellular,10,67,1,-1,0,unknown,no
32,management,single,tertiary,no,316,yes,no,cellular,29,215,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,679,yes,no,cellular,17,642,2,304,1,failure,no
39,blue-collar,married,unknown,no,0,no,no,cellular,2,731,1,193,3,failure,no
42,blue-collar,married,primary,no,686,yes,no,cellular,15,1326,6,175,3,failure,no
56,retired,married,secondary,no,728,no,no,cellular,31,107,15,-1,0,unknown,no
56,technician,divorced,tertiary,no,401,yes,no,telephone,20,26,1,-1,0,unknown,no
29,student,single,secondary,no,872,yes,no,unknown,7,230,1,-1,0,unknown,no
34,admin.,divorced,secondary,no,531,no,no,cellular,4,279,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,1820,yes,no,unknown,20,68,1,-1,0,unknown,no
40,housemaid,married,primary,no,4904,yes,no,cellular,11,248,1,356,1,failure,no
59,management,married,tertiary,no,10114,no,no,cellular,19,596,3,-1,0,unknown,no
38,management,married,tertiary,no,-113,yes,no,cellular,17,141,1,323,3,failure,no
32,blue-collar,divorced,secondary,no,-15,yes,yes,cellular,11,132,3,-1,0,unknown,no
31,management,single,tertiary,no,96,no,no,cellular,29,63,2,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,no,unknown,17,115,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-98,yes,yes,cellular,12,112,2,330,3,other,no
52,management,married,tertiary,no,502,no,no,unknown,17,637,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,3201,yes,no,cellular,20,98,1,178,5,failure,no
30,student,single,tertiary,no,7513,no,no,cellular,11,269,2,-1,0,unknown,no
59,retired,married,primary,no,474,no,no,cellular,13,139,3,-1,0,unknown,no
41,management,married,tertiary,no,1072,yes,no,cellular,7,199,1,-1,0,unknown,no
32,management,single,tertiary,no,12607,no,no,cellular,14,203,5,84,1,failure,no
39,entrepreneur,married,secondary,no,0,no,no,unknown,20,375,1,-1,0,unknown,no
31,management,married,tertiary,no,459,no,no,cellular,28,13,14,-1,0,unknown,no
33,services,married,secondary,no,-49,yes,no,unknown,29,89,2,-1,0,unknown,no
59,management,married,tertiary,no,101,no,yes,unknown,9,29,1,686,2,failure,no
30,management,single,tertiary,no,2708,no,no,cellular,19,479,1,-1,0,unknown,no
27,services,single,secondary,no,777,yes,no,unknown,9,131,3,-1,0,unknown,no
37,admin.,divorced,tertiary,no,-65,no,no,cellular,21,226,1,-1,0,unknown,no
33,admin.,married,secondary,no,2374,yes,no,cellular,14,706,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,14093,no,no,cellular,11,231,5,-1,0,unknown,no
31,management,single,tertiary,no,499,yes,no,unknown,9,122,2,-1,0,unknown,no
33,blue-collar,married,primary,no,415,yes,no,cellular,5,316,1,337,4,success,no
42,technician,single,secondary,no,-1,no,no,cellular,29,259,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,123,no,yes,cellular,7,209,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,624,yes,no,cellular,16,201,1,-1,0,unknown,no
46,technician,married,secondary,no,68,yes,yes,cellular,18,111,2,155,3,failure,no
33,technician,single,secondary,no,5214,yes,no,cellular,7,293,2,-1,0,unknown,no
45,blue-collar,married,primary,no,676,yes,no,unknown,30,156,4,-1,0,unknown,no
39,housemaid,married,primary,no,2460,no,no,cellular,11,194,3,-1,0,unknown,no
47,management,married,tertiary,no,999,no,no,cellular,16,111,1,94,1,other,no
59,blue-collar,married,primary,no,699,no,no,cellular,28,98,1,154,6,failure,no
41,management,married,tertiary,no,30,no,no,cellular,19,171,7,-1,0,unknown,no
36,admin.,single,tertiary,no,1568,no,no,unknown,17,433,2,-1,0,unknown,no
27,admin.,divorced,secondary,no,0,no,yes,cellular,14,227,4,-1,0,unknown,no
34,self-employed,single,tertiary,no,2800,yes,no,unknown,14,668,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,18268,yes,no,cellular,19,68,1,-1,0,unknown,no
38,blue-collar,single,primary,no,0,yes,no,cellular,17,775,1,-1,0,unknown,no
51,admin.,married,secondary,no,4178,yes,no,cellular,20,167,4,174,1,failure,no
40,services,married,primary,no,3559,yes,no,unknown,20,138,8,-1,0,unknown,no
40,management,married,tertiary,no,0,yes,no,cellular,2,279,1,-1,0,unknown,no
39,management,single,secondary,no,1877,yes,no,unknown,6,185,1,-1,0,unknown,no
41,blue-collar,married,primary,no,236,yes,no,telephone,11,65,1,356,2,failure,no
51,admin.,divorced,secondary,no,14215,no,no,cellular,13,131,2,-1,0,unknown,no
77,retired,married,primary,no,2590,no,no,telephone,15,112,5,94,15,success,no
52,technician,married,secondary,no,221,yes,no,cellular,5,178,2,363,3,failure,no
50,admin.,married,secondary,no,1019,yes,no,unknown,18,76,1,-1,0,unknown,no
40,technician,married,secondary,no,500,yes,no,cellular,17,175,3,-1,0,unknown,no
55,blue-collar,married,primary,no,3957,no,yes,cellular,4,79,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,0,yes,no,cellular,22,135,1,-1,0,unknown,no
59,retired,married,primary,no,94,no,no,cellular,12,256,2,-1,0,unknown,no
55,retired,married,secondary,no,1126,yes,no,telephone,28,388,2,-1,0,unknown,no
28,admin.,single,secondary,no,25,yes,no,unknown,5,109,2,-1,0,unknown,no
42,technician,married,tertiary,no,1079,no,no,cellular,31,61,2,-1,0,unknown,no
47,services,married,secondary,no,278,yes,no,cellular,7,51,1,366,1,other,no
37,blue-collar,married,primary,no,157,yes,no,unknown,30,833,8,-1,0,unknown,no
40,housemaid,divorced,primary,no,1,no,no,unknown,6,113,3,-1,0,unknown,no
42,self-employed,married,tertiary,no,753,no,no,unknown,17,31,1,-1,0,unknown,no
48,technician,married,secondary,no,178,yes,no,unknown,17,320,4,-1,0,unknown,no
50,housemaid,married,secondary,no,1954,no,yes,cellular,28,438,4,-1,0,unknown,no
57,technician,married,secondary,no,16063,yes,no,unknown,30,352,3,-1,0,unknown,no
26,admin.,married,unknown,no,4311,no,no,cellular,26,75,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,-15,yes,no,unknown,28,140,1,-1,0,unknown,no
59,unemployed,married,secondary,no,2740,no,no,cellular,5,130,1,-1,0,unknown,no
59,blue-collar,married,primary,no,914,no,no,cellular,11,139,8,-1,0,unknown,no
31,services,single,secondary,no,258,yes,no,cellular,18,409,3,-1,0,unknown,no
38,management,married,tertiary,no,4293,yes,no,cellular,6,92,2,250,2,failure,no
32,technician,single,secondary,no,719,yes,no,unknown,28,79,6,-1,0,unknown,no
47,management,single,tertiary,no,-230,no,no,cellular,4,293,1,-1,0,unknown,no
46,technician,single,tertiary,no,3133,no,no,cellular,6,411,3,-1,0,unknown,no
30,technician,single,secondary,no,9645,no,yes,cellular,26,130,10,-1,0,unknown,no
61,retired,married,secondary,no,313,no,yes,unknown,3,42,1,-1,0,unknown,no
41,management,married,tertiary,no,1143,yes,no,cellular,5,134,1,8,2,other,no
55,technician,married,tertiary,no,11,no,no,cellular,21,588,2,-1,0,unknown,no
40,admin.,single,secondary,no,1200,yes,no,unknown,18,284,8,-1,0,unknown,no
28,technician,divorced,tertiary,no,594,yes,yes,unknown,18,54,3,-1,0,unknown,no
52,technician,single,secondary,no,36,yes,no,unknown,16,335,1,-1,0,unknown,no
56,technician,married,secondary,no,1199,yes,yes,cellular,29,336,2,-1,0,unknown,no
36,services,married,secondary,no,-11,yes,no,cellular,30,172,28,-1,0,unknown,no
50,management,married,tertiary,no,29,yes,no,cellular,7,83,4,266,20,other,no
52,services,married,primary,no,-585,yes,yes,unknown,27,201,2,-1,0,unknown,no
31,self-employed,married,tertiary,no,322,yes,no,unknown,8,159,1,-1,0,unknown,no
60,technician,married,secondary,no,0,yes,no,telephone,24,101,14,-1,0,unknown,no
40,services,married,secondary,no,-342,yes,no,unknown,26,754,1,-1,0,unknown,no
37,admin.,single,secondary,no,0,yes,yes,cellular,3,144,2,463,6,failure,no
36,blue-collar,married,secondary,no,80,yes,yes,cellular,5,234,1,165,4,failure,no
31,management,single,tertiary,no,1724,yes,no,telephone,29,152,2,254,1,failure,no
57,admin.,married,secondary,no,16873,no,no,cellular,14,219,3,372,1,failure,no
35,management,married,tertiary,no,47,no,yes,cellular,20,44,9,-1,0,unknown,no
32,services,married,primary,no,-109,yes,no,cellular,31,77,5,-1,0,unknown,no
29,services,single,secondary,no,1357,no,yes,unknown,1,200,1,-1,0,unknown,no
44,blue-collar,married,primary,no,887,yes,no,cellular,12,165,2,363,1,failure,no
33,management,single,tertiary,no,3821,no,no,cellular,21,201,5,-1,0,unknown,no
41,technician,married,secondary,no,118,no,no,unknown,6,339,1,-1,0,unknown,no
42,management,divorced,tertiary,no,9,yes,no,cellular,21,509,1,-1,0,unknown,no
40,technician,married,tertiary,no,0,yes,no,cellular,17,383,3,-1,0,unknown,no
27,admin.,single,secondary,no,181,yes,no,unknown,8,231,2,-1,0,unknown,no
46,self-employed,married,secondary,no,390,yes,no,cellular,31,208,2,-1,0,unknown,no
38,admin.,divorced,secondary,no,382,yes,no,cellular,17,397,1,-1,0,unknown,no
37,management,married,tertiary,no,725,no,no,cellular,26,162,13,-1,0,unknown,no
42,technician,married,secondary,no,3,no,no,cellular,28,11,26,-1,0,unknown,no
30,management,married,tertiary,no,196,no,no,cellular,20,68,1,101,4,other,no
56,management,married,tertiary,no,96,yes,yes,cellular,19,173,11,-1,0,unknown,no
59,services,married,primary,no,64,yes,yes,telephone,12,370,2,-1,0,unknown,no
34,technician,married,tertiary,no,285,yes,yes,unknown,29,223,4,-1,0,unknown,no
33,management,single,tertiary,no,0,no,no,unknown,27,277,1,-1,0,unknown,no
39,entrepreneur,married,secondary,no,5562,no,no,cellular,20,149,3,-1,0,unknown,no
50,management,married,tertiary,no,1597,no,no,cellular,19,374,2,-1,0,unknown,no
33,services,married,secondary,no,2975,yes,no,cellular,20,207,1,-1,0,unknown,no
52,management,married,tertiary,no,1319,yes,no,cellular,17,113,1,-1,0,unknown,no
47,admin.,divorced,secondary,no,162,yes,no,unknown,9,203,4,-1,0,unknown,no
31,services,single,secondary,no,0,yes,no,cellular,24,362,1,-1,0,unknown,no
43,blue-collar,single,secondary,no,1306,yes,no,cellular,16,243,1,336,1,failure,no
24,student,single,secondary,no,508,yes,no,telephone,18,12,3,374,1,other,no
32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,138,3,-1,0,unknown,no
59,retired,divorced,primary,no,217,yes,no,unknown,26,574,3,-1,0,unknown,no
32,technician,divorced,secondary,no,202,yes,no,cellular,4,429,1,201,1,failure,no
53,management,married,tertiary,no,6525,yes,no,unknown,2,73,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,60,no,yes,cellular,25,36,1,-1,0,unknown,no
83,retired,divorced,primary,no,4565,no,no,cellular,13,175,2,-1,0,unknown,no
39,blue-collar,married,primary,no,12,no,no,unknown,20,210,2,-1,0,unknown,no
30,management,single,tertiary,no,3625,yes,no,unknown,23,469,2,-1,0,unknown,no
26,student,single,tertiary,no,0,no,no,cellular,15,41,2,-1,0,unknown,no
32,technician,single,tertiary,no,1094,yes,no,cellular,11,207,7,-1,0,unknown,no
58,retired,married,primary,no,657,yes,no,unknown,12,128,2,-1,0,unknown,no
60,retired,divorced,primary,no,61,yes,no,telephone,23,197,2,-1,0,unknown,no
54,blue-collar,married,primary,no,348,yes,no,unknown,5,579,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,-711,yes,no,unknown,2,198,1,-1,0,unknown,no
30,management,single,tertiary,no,11278,no,no,cellular,4,256,3,-1,0,unknown,no
47,technician,married,secondary,no,1571,yes,no,cellular,11,261,1,369,2,failure,no
31,services,single,secondary,no,258,yes,no,cellular,18,409,3,-1,0,unknown,no
43,unemployed,married,primary,no,731,no,no,cellular,29,360,4,-1,0,unknown,no
37,management,married,tertiary,no,11,no,no,cellular,21,326,1,-1,0,unknown,no
51,housemaid,married,primary,no,2499,no,no,unknown,12,309,5,-1,0,unknown,no
36,blue-collar,married,secondary,no,2452,yes,no,cellular,21,161,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,326,yes,yes,cellular,7,112,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,-42,no,yes,cellular,2,521,2,193,2,other,no
55,admin.,single,secondary,no,802,yes,yes,unknown,5,100,2,-1,0,unknown,no
34,management,married,tertiary,no,1240,yes,no,cellular,21,102,1,-1,0,unknown,no
32,blue-collar,married,primary,no,902,yes,no,unknown,27,106,2,-1,0,unknown,no
26,technician,single,secondary,no,1873,no,no,cellular,2,1013,3,276,2,other,no
31,technician,single,secondary,no,19,no,no,telephone,4,65,2,-1,0,unknown,no
48,admin.,single,secondary,no,0,no,yes,telephone,21,47,2,-1,0,unknown,no
37,admin.,married,secondary,no,0,no,no,cellular,29,153,4,-1,0,unknown,no
54,blue-collar,married,secondary,no,143,yes,no,cellular,12,278,2,309,5,failure,no
59,retired,married,primary,no,13,no,no,cellular,28,384,2,-1,0,unknown,no
31,management,married,tertiary,no,1812,no,no,cellular,12,112,1,104,1,success,no
36,self-employed,married,primary,no,2022,no,no,unknown,19,71,2,-1,0,unknown,no
50,technician,divorced,unknown,no,2794,no,no,cellular,13,350,5,93,2,success,no
53,retired,single,primary,no,0,no,no,unknown,9,114,1,-1,0,unknown,no
37,technician,married,tertiary,no,4439,yes,no,cellular,31,70,29,-1,0,unknown,no
25,management,single,tertiary,no,2305,no,no,cellular,30,193,1,86,1,failure,no
38,blue-collar,married,secondary,no,222,yes,yes,cellular,7,164,5,-1,0,unknown,no
53,technician,divorced,secondary,no,751,yes,no,unknown,16,343,4,-1,0,unknown,no
38,student,married,secondary,no,134,no,no,cellular,27,91,8,-1,0,unknown,no
30,technician,single,secondary,no,167,no,no,unknown,14,9,1,-1,0,unknown,no
33,services,divorced,unknown,no,392,yes,no,cellular,15,753,4,-1,0,unknown,no
34,services,married,secondary,no,1314,yes,no,cellular,13,124,1,-1,0,unknown,no
60,retired,married,primary,no,364,yes,no,unknown,6,631,2,-1,0,unknown,no
28,unemployed,married,secondary,no,863,yes,yes,unknown,27,355,1,-1,0,unknown,no
44,blue-collar,married,primary,no,1432,yes,yes,unknown,27,63,9,-1,0,unknown,no
54,self-employed,married,secondary,no,3529,no,no,cellular,4,686,2,-1,0,unknown,no
26,services,single,tertiary,no,2803,no,no,cellular,3,11,7,-1,0,unknown,no
52,services,married,secondary,no,145,no,no,cellular,22,205,4,-1,0,unknown,no
33,technician,single,secondary,no,338,yes,no,cellular,29,105,4,-1,0,unknown,no
32,technician,single,tertiary,no,1094,yes,no,cellular,11,207,7,-1,0,unknown,no
40,admin.,single,secondary,no,-227,yes,no,unknown,7,161,3,-1,0,unknown,no
48,services,married,secondary,no,22,no,no,cellular,2,429,2,-1,0,unknown,no
43,self-employed,married,secondary,no,918,yes,no,unknown,6,193,1,-1,0,unknown,no
38,admin.,married,secondary,no,-295,no,no,cellular,14,356,3,-1,0,unknown,no
46,admin.,divorced,secondary,no,207,yes,no,unknown,7,485,4,-1,0,unknown,no
35,technician,single,secondary,no,538,yes,no,cellular,4,313,2,-1,0,unknown,no
41,management,divorced,tertiary,no,1401,no,no,unknown,16,110,4,-1,0,unknown,no
58,management,married,secondary,no,1112,yes,no,telephone,20,21,3,-1,0,unknown,no
35,technician,married,tertiary,no,202,no,no,cellular,21,175,1,-1,0,unknown,no
37,blue-collar,married,primary,no,253,yes,no,cellular,19,59,2,153,2,failure,no
38,services,single,secondary,no,322,yes,no,unknown,26,61,1,-1,0,unknown,no
41,technician,married,secondary,no,6171,no,no,cellular,28,50,5,-1,0,unknown,no
36,admin.,divorced,secondary,no,-611,yes,no,unknown,27,222,1,-1,0,unknown,no
36,services,married,tertiary,no,0,yes,no,cellular,8,52,1,-1,0,unknown,no
42,management,married,tertiary,no,-323,yes,no,cellular,7,135,2,-1,0,unknown,no
47,management,married,unknown,no,4567,no,no,telephone,31,921,4,-1,0,unknown,no
