age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
27,management,married,tertiary,no,1531,yes,no,cellular,15,187,1,367,4,failure,no
54,blue-collar,married,primary,no,0,no,no,unknown,16,101,6,-1,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,cellular,22,423,1,-1,0,unknown,no
42,technician,married,tertiary,no,0,no,no,cellular,28,942,2,-1,0,unknown,no
33,admin.,married,secondary,no,1293,yes,no,cellular,15,245,9,373,2,failure,no
43,admin.,married,secondary,no,24,yes,no,cellular,7,183,4,357,2,other,no
28,self-employed,single,tertiary,no,75,yes,no,cellular,7,245,3,-1,0,unknown,no
47,blue-collar,married,primary,no,320,no,no,telephone,30,203,2,-1,0,unknown,no
33,unknown,married,secondary,no,2727,no,no,cellular,6,205,3,-1,0,unknown,no
35,blue-collar,married,secondary,no,674,yes,no,unknown,30,274,2,-1,0,unknown,no
49,management,divorced,tertiary,no,178,no,no,cellular,6,174,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,3043,yes,no,unknown,3,113,4,-1,0,unknown,no
38,management,married,tertiary,no,173,no,no,cellular,28,32,8,-1,0,unknown,no
34,admin.,married,secondary,no,510,no,no,cellular,27,33,7,-1,0,unknown,no
42,blue-collar,married,secondary,no,-256,yes,no,cellular,17,576,1,318,2,failure,no
38,blue-collar,married,primary,no,1262,no,no,unknown,17,49,2,-1,0,unknown,no
46,admin.,married,secondary,no,4958,yes,no,cellular,17,64,3,150,5,other,no
50,technician,married,tertiary,no,1830,no,no,cellular,14,318,3,-1,0,unknown,no
39,blue-collar,single,primary,no,1790,yes,no,unknown,4,229,6,-1,0,unknown,no
33,management,married,tertiary,no,806,yes,no,unknown,6,124,3,-1,0,unknown,no
47,technician,married,tertiary,no,52,no,no,cellular,25,93,5,-1,0,unknown,no
49,admin.,married,secondary,no,880,yes,yes,cellular,18,22,3,-1,0,unknown,no
49,entrepreneur,married,secondary,no,1160,yes,no,unknown,14,153,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,no,cellular,19,330,2,-1,0,unknown,no
32,technician,married,secondary,no,255,no,yes,cellular,25,63,5,-1,0,unknown,no
31,blue-collar,married,primary,no,576,yes,yes,unknown,3,230,3,-1,0,unknown,no
49,self-employed,single,tertiary,no,-341,no,yes,cellular,18,920,2,-1,0,unknown,no
60,housemaid,married,primary,no,211,no,no,cellular,26,480,2,189,1,failure,no
34,management,married,tertiary,no,0,yes,yes,cellular,10,129,1,-1,0,unknown,no
34,services,married,secondary,no,145,no,yes,cellular,22,152,2,-1,0,unknown,no
46,housemaid,married,primary,no,238,no,yes,cellular,18,85,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,45,yes,yes,cellular,18,127,3,-1,0,unknown,no
57,retired,single,tertiary,no,2528,yes,yes,unknown,30,724,1,-1,0,unknown,no
54,management,married,tertiary,no,2819,no,no,cellular,7,123,3,-1,0,unknown,no
33,admin.,single,secondary,no,-371,yes,yes,cellular,18,221,2,350,4,other,no
46,technician,married,secondary,no,2501,no,no,cellular,26,323,1,-1,0,unknown,no
39,management,married,tertiary,no,183,yes,no,unknown,9,324,2,-1,0,unknown,no
55,unknown,married,secondary,no,1157,no,no,cellular,12,289,1,412,2,failure,no
53,management,divorced,tertiary,no,269,no,no,cellular,6,347,2,-1,0,unknown,no
38,technician,married,tertiary,no,536,no,no,cellular,20,360,4,-1,0,unknown,no
54,retired,divorced,primary,no,22,no,no,unknown,20,23,4,-1,0,unknown,no
54,management,married,secondary,no,1660,no,no,cellular,20,337,3,-1,0,unknown,no
52,management,married,tertiary,no,1392,no,no,cellular,28,1121,2,205,3,failure,no
44,technician,married,secondary,no,11016,no,no,unknown,9,252,3,-1,0,unknown,no
45,admin.,married,unknown,no,1557,no,no,unknown,20,158,5,-1,0,unknown,no
54,entrepreneur,married,tertiary,no,345,no,no,cellular,14,183,6,-1,0,unknown,no
24,admin.,married,secondary,no,0,yes,no,cellular,16,284,1,-1,0,unknown,no
38,management,single,tertiary,no,1602,yes,no,unknown,3,215,3,-1,0,unknown,no
26,services,married,secondary,no,682,yes,yes,unknown,5,166,2,-1,0,unknown,no
59,blue-collar,married,primary,no,616,no,no,cellular,4,253,3,215,2,other,no
42,unemployed,single,secondary,no,2613,yes,no,cellular,30,174,6,-1,0,unknown,no
56,management,married,tertiary,no,67,no,yes,cellular,29,88,2,-1,0,unknown,no
57,admin.,divorced,secondary,no,4378,yes,no,unknown,19,78,3,-1,0,unknown,no
41,blue-collar,married,primary,no,402,no,no,unknown,17,114,17,-1,0,unknown,no
53,blue-collar,single,secondary,no,2430,yes,yes,cellular,19,73,2,145,3,failure,no
35,blue-collar,married,secondary,no,-185,yes,yes,unknown,27,130,2,-1,0,unknown,no
41,technician,married,secondary,no,2990,yes,no,unknown,30,62,3,-1,0,unknown,no
31,technician,single,secondary,no,0,no,no,cellular,28,18,15,-1,0,unknown,no
38,blue-collar,single,secondary,no,1230,yes,no,unknown,6,266,2,-1,0,unknown,no
36,technician,married,tertiary,no,82,yes,no,cellular,29,45,4,-1,0,unknown,no
30,services,married,secondary,no,253,yes,no,cellular,5,235,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,0,no,no,unknown,5,267,2,-1,0,unknown,no
38,admin.,single,secondary,yes,-61,no,yes,cellular,18,102,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,1149,no,no,cellular,30,41,2,-1,0,unknown,no
48,management,married,primary,no,312,no,no,cellular,29,1186,4,-1,0,unknown,no
44,self-employed,married,tertiary,no,292,yes,no,unknown,6,162,1,-1,0,unknown,no
27,management,married,tertiary,no,145,no,no,cellular,29,103,1,-1,0,unknown,no
33,technician,single,secondary,no,3499,yes,no,cellular,11,143,3,356,1,other,no
38,management,divorced,tertiary,no,219,yes,no,cellular,10,478,1,-1,0,unknown,no
45,management,divorced,tertiary,no,959,no,no,unknown,18,74,1,-1,0,unknown,no
32,admin.,single,secondary,no,396,yes,no,cellular,18,88,1,364,1,failure,no
60,blue-collar,married,primary,no,5788,yes,no,unknown,15,203,2,-1,0,unknown,no
42,technician,married,secondary,no,233,no,no,cellular,8,98,1,231,4,failure,no
34,technician,married,secondary,no,-259,yes,no,unknown,27,124,2,-1,0,unknown,no
44,self-employed,single,secondary,no,125,yes,no,telephone,17,109,3,-1,0,unknown,no
42,technician,married,secondary,no,645,yes,yes,unknown,14,349,5,-1,0,unknown,no
54,unknown,married,unknown,no,2508,no,no,unknown,20,34,8,-1,0,unknown,no
42,blue-collar,married,primary,no,199,yes,no,cellular,2,272,1,-1,0,unknown,no
40,self-employed,married,tertiary,no,3059,yes,yes,cellular,18,41,1,182,1,failure,no
49,admin.,married,secondary,no,209,no,no,unknown,17,26,1,-1,0,unknown,no
29,services,single,secondary,no,2099,yes,yes,unknown,19,171,2,-1,0,unknown,no
30,technician,single,secondary,no,1395,yes,no,cellular,15,199,2,354,1,failure,no
28,admin.,married,secondary,no,49,yes,no,cellular,20,17,3,-1,0,unknown,no
26,blue-collar,married,secondary,no,245,yes,no,unknown,26,16,11,-1,0,unknown,no
40,technician,married,secondary,no,296,no,no,cellular,31,253,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,2688,yes,no,unknown,20,281,1,-1,0,unknown,no
57,retired,married,secondary,no,1230,no,no,cellular,6,78,4,-1,0,unknown,no
34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,115,3,-1,0,unknown,no
39,blue-collar,married,primary,no,1014,no,no,cellular,30,261,4,-1,0,unknown,no
40,admin.,married,secondary,no,1060,yes,no,cellular,17,14,3,-1,0,unknown,no
46,services,married,secondary,no,0,yes,no,cellular,22,154,1,124,1,other,no
58,blue-collar,married,unknown,no,4871,yes,no,unknown,14,133,2,-1,0,unknown,no
34,services,married,secondary,no,302,yes,no,unknown,7,124,1,-1,0,unknown,no
37,admin.,divorced,secondary,no,496,no,no,cellular,4,118,4,272,3,failure,no
35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,46,1,-1,0,unknown,no
35,blue-collar,married,primary,no,2953,yes,no,telephone,6,97,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,2685,no,no,unknown,20,22,12,-1,0,unknown,no
38,management,married,tertiary,no,0,yes,no,unknown,20,206,1,-1,0,unknown,no
29,management,single,tertiary,no,502,no,no,cellular,12,366,2,199,3,other,no
35,management,married,tertiary,no,4038,yes,yes,unknown,27,160,6,-1,0,unknown,no
32,management,married,tertiary,no,141,yes,yes,cellular,22,10,13,-1,0,unknown,no
55,blue-collar,married,secondary,no,1011,yes,no,cellular,12,112,2,-1,0,unknown,no
32,technician,single,tertiary,no,1012,no,no,cellular,14,178,1,-1,0,unknown,no
38,services,married,secondary,no,-140,no,no,unknown,25,456,3,-1,0,unknown,no
53,technician,married,secondary,no,719,yes,no,unknown,14,230,1,-1,0,unknown,no
34,services,married,secondary,no,334,yes,no,cellular,17,139,2,318,1,failure,no
39,blue-collar,married,primary,no,-119,no,no,unknown,17,135,6,-1,0,unknown,no
40,management,married,tertiary,no,592,yes,no,telephone,15,15,11,-1,0,unknown,no
29,admin.,single,secondary,no,124,no,no,cellular,2,94,1,5,2,other,no
33,management,single,tertiary,no,1439,yes,no,cellular,3,178,2,-1,0,unknown,no
51,retired,married,secondary,no,35,no,yes,cellular,8,123,4,-1,0,unknown,no
26,blue-collar,single,secondary,no,96,yes,no,unknown,12,181,2,-1,0,unknown,no
32,technician,single,tertiary,no,1100,yes,yes,cellular,11,67,1,-1,0,unknown,no
42,technician,married,unknown,no,906,yes,no,cellular,5,434,2,-1,0,unknown,no
35,technician,married,secondary,no,-259,yes,no,cellular,29,381,1,247,2,failure,no
52,housemaid,married,primary,no,310,no,yes,unknown,12,100,4,-1,0,unknown,no
37,services,single,secondary,no,54,yes,no,cellular,18,328,2,131,1,failure,no
40,blue-collar,married,primary,no,-616,yes,no,cellular,21,182,1,157,2,failure,no
60,technician,married,unknown,no,132,yes,no,unknown,20,21,11,-1,0,unknown,no
31,blue-collar,married,secondary,no,297,yes,no,unknown,12,480,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1132,yes,yes,unknown,20,258,2,-1,0,unknown,no
57,retired,divorced,secondary,no,1486,no,no,cellular,23,64,3,-1,0,unknown,no
54,services,married,secondary,no,2681,no,no,telephone,29,481,3,-1,0,unknown,no
39,services,married,primary,no,0,no,no,cellular,6,49,2,282,3,failure,no
48,blue-collar,married,primary,no,329,no,yes,telephone,23,85,6,-1,0,unknown,no
43,technician,married,secondary,no,-1701,yes,no,unknown,26,285,1,-1,0,unknown,no
51,retired,married,primary,no,229,yes,no,unknown,5,353,1,-1,0,unknown,no
35,management,single,tertiary,no,-353,yes,no,cellular,16,70,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,1512,yes,no,cellular,9,13,11,-1,0,unknown,no
47,management,married,unknown,no,4567,no,no,telephone,31,921,4,-1,0,unknown,no
48,self-employed,divorced,secondary,yes,7,no,no,unknown,20,633,2,-1,0,unknown,no
46,blue-collar,married,primary,no,0,no,no,cellular,22,65,2,-1,0,unknown,no
56,unemployed,married,secondary,no,1340,no,yes,telephone,30,197,6,-1,0,unknown,no
47,unemployed,single,secondary,no,4819,no,no,cellular,18,144,1,-1,0,unknown,no
49,retired,married,unknown,no,247,no,no,unknown,15,213,2,-1,0,unknown,no
59,retired,divorced,primary,no,137,yes,yes,unknown,7,66,3,-1,0,unknown,no
45,management,married,tertiary,no,126,yes,no,cellular,20,92,1,342,1,failure,no
40,management,married,secondary,no,4025,yes,no,cellular,21,139,2,129,4,failure,no
32,technician,married,secondary,no,908,yes,no,unknown,20,64,1,-1,0,unknown,no
23,student,single,secondary,no,480,no,no,cellular,11,162,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,552,yes,no,cellular,12,463,1,-1,0,unknown,no
49,technician,married,secondary,yes,-74,yes,no,cellular,19,114,1,-1,0,unknown,no
50,technician,married,unknown,no,680,no,no,cellular,7,457,5,-1,0,unknown,no
25,admin.,single,secondary,no,248,yes,no,cellular,14,121,1,-1,0,unknown,no
30,management,single,tertiary,no,1692,yes,no,cellular,15,251,1,-1,0,unknown,no
39,blue-collar,married,primary,no,385,yes,no,unknown,16,225,4,-1,0,unknown,no
52,technician,divorced,secondary,no,-558,no,no,cellular,14,152,5,-1,0,unknown,no
34,services,married,secondary,no,2021,yes,yes,cellular,17,51,6,148,8,other,no
33,entrepreneur,married,secondary,no,1847,yes,no,unknown,23,129,6,-1,0,unknown,no
42,services,married,secondary,no,1152,yes,no,cellular,29,168,1,-1,0,unknown,no
60,retired,divorced,primary,no,61,yes,no,telephone,23,197,2,-1,0,unknown,no
32,technician,single,secondary,no,0,no,no,cellular,20,92,4,-1,0,unknown,no
48,blue-collar,married,primary,no,219,yes,no,unknown,29,109,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,932,yes,no,unknown,21,226,1,-1,0,unknown,no
29,management,married,tertiary,no,1474,yes,yes,unknown,29,79,3,-1,0,unknown,no
55,services,married,secondary,no,0,no,no,cellular,7,110,1,-1,0,unknown,no
67,retired,married,tertiary,no,2812,no,no,cellular,6,190,1,-1,0,unknown,no
35,technician,single,secondary,no,-89,yes,no,cellular,15,75,1,368,1,failure,no
50,services,married,secondary,yes,0,no,no,telephone,31,35,9,-1,0,unknown,no
26,blue-collar,single,secondary,no,5829,no,no,cellular,23,41,2,-1,0,unknown,no
35,management,single,tertiary,no,1423,yes,no,unknown,20,88,1,-1,0,unknown,no
55,blue-collar,married,primary,no,-219,yes,no,telephone,14,427,2,364,4,failure,no
51,blue-collar,married,unknown,no,37,yes,no,unknown,7,256,6,-1,0,unknown,no
41,technician,married,secondary,no,169,yes,no,unknown,7,296,2,-1,0,unknown,no
45,management,married,tertiary,no,1866,no,no,unknown,11,116,7,-1,0,unknown,no
33,admin.,married,secondary,no,482,yes,no,cellular,2,249,1,-1,0,unknown,no
32,management,married,tertiary,no,183,yes,no,cellular,7,112,3,-1,0,unknown,no
31,admin.,single,secondary,no,430,yes,no,cellular,15,103,2,-1,0,unknown,no
49,blue-collar,married,primary,no,6215,yes,no,cellular,11,549,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,2158,no,no,cellular,10,277,1,-1,0,unknown,no
40,admin.,divorced,secondary,no,221,yes,no,unknown,13,154,2,-1,0,unknown,no
41,services,married,secondary,no,428,no,no,cellular,31,38,2,-1,0,unknown,no
31,technician,married,tertiary,no,3192,yes,no,cellular,7,179,1,186,2,failure,no
42,admin.,married,secondary,no,8238,yes,yes,cellular,16,102,2,149,5,other,no
31,housemaid,married,primary,no,-367,yes,yes,telephone,7,352,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,72,yes,no,unknown,26,110,3,-1,0,unknown,no
35,management,single,tertiary,no,123,yes,no,unknown,9,83,3,-1,0,unknown,no
31,admin.,divorced,secondary,no,824,yes,no,unknown,2,32,3,-1,0,unknown,no
53,retired,divorced,secondary,no,797,no,no,unknown,20,14,6,-1,0,unknown,no
30,admin.,married,secondary,no,-1049,yes,no,unknown,20,160,2,-1,0,unknown,no
40,admin.,married,primary,no,129,yes,no,cellular,12,464,3,-1,0,unknown,no
36,technician,divorced,secondary,no,19,yes,yes,unknown,26,109,1,-1,0,unknown,no
58,blue-collar,divorced,primary,no,835,no,no,telephone,3,296,1,-1,0,unknown,no
35,unemployed,single,primary,no,-17,no,no,cellular,28,100,1,-1,0,unknown,no
53,management,married,tertiary,no,800,no,no,cellular,18,90,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,3165,no,no,unknown,6,26,1,-1,0,unknown,no
30,admin.,married,secondary,no,111,no,yes,cellular,21,86,3,133,1,failure,no
35,admin.,divorced,secondary,no,0,no,yes,cellular,14,245,2,-1,0,unknown,no
48,management,single,tertiary,no,191,yes,no,cellular,17,222,1,326,1,failure,no
35,services,single,secondary,no,918,yes,no,unknown,29,178,1,-1,0,unknown,no
24,admin.,single,tertiary,no,805,yes,no,cellular,5,169,2,-1,0,unknown,no
38,blue-collar,single,primary,no,0,yes,yes,cellular,8,84,1,290,1,failure,no
40,management,married,tertiary,no,2147,yes,no,unknown,30,115,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,3043,yes,no,unknown,3,113,4,-1,0,unknown,no
35,technician,single,tertiary,no,4,yes,no,cellular,24,155,1,-1,0,unknown,no
35,unemployed,single,secondary,no,0,no,no,cellular,31,299,3,-1,0,unknown,no
50,blue-collar,married,primary,no,533,no,no,cellular,21,212,4,-1,0,unknown,no
40,technician,married,secondary,no,169,yes,no,cellular,18,43,4,-1,0,unknown,no
46,services,married,secondary,no,89,yes,no,unknown,7,479,2,-1,0,unknown,no
27,management,single,tertiary,no,321,yes,no,cellular,13,173,2,307,1,other,no
45,management,divorced,tertiary,no,2096,no,no,cellular,13,317,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,195,yes,no,cellular,11,333,1,-1,0,unknown,no
31,admin.,single,secondary,no,430,yes,no,cellular,15,103,2,-1,0,unknown,no
46,admin.,married,secondary,no,2533,no,no,cellular,4,282,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,89,yes,no,cellular,7,62,6,366,2,failure,no
39,blue-collar,single,secondary,no,290,yes,no,cellular,5,128,1,336,1,other,no
36,management,single,tertiary,no,546,yes,no,cellular,6,91,3,-1,0,unknown,no
28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,256,1,322,3,success,no
55,management,divorced,tertiary,no,141,yes,no,cellular,28,154,5,-1,0,unknown,no
28,technician,married,secondary,no,7449,yes,no,cellular,7,193,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,567,yes,no,cellular,28,317,5,-1,0,unknown,no
61,retired,married,primary,no,421,no,no,cellular,10,112,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,-39,yes,no,cellular,18,104,2,-1,0,unknown,no
34,technician,divorced,secondary,no,3997,yes,no,unknown,20,320,1,-1,0,unknown,no
25,management,single,tertiary,no,222,no,no,cellular,27,114,1,-1,0,unknown,no
21,services,single,secondary,no,1903,yes,no,unknown,29,107,2,-1,0,unknown,no
28,blue-collar,single,secondary,yes,0,yes,no,unknown,4,237,1,-1,0,unknown,no
36,admin.,married,secondary,no,39,yes,no,cellular,7,194,2,-1,0,unknown,no
33,self-employed,single,tertiary,no,9670,no,no,cellular,20,204,1,-1,0,unknown,no
44,blue-collar,married,primary,no,0,yes,yes,cellular,21,32,2,116,3,other,no
43,services,single,secondary,no,2444,no,yes,cellular,2,130,1,-1,0,unknown,no
33,technician,divorced,secondary,no,522,no,yes,cellular,7,559,4,-1,0,unknown,no
38,technician,married,tertiary,no,52,yes,no,cellular,14,82,4,-1,0,unknown,no
40,technician,married,secondary,no,95,no,no,cellular,13,156,4,-1,0,unknown,no
60,retired,married,secondary,no,-222,no,no,cellular,17,82,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,0,yes,no,unknown,4,204,1,-1,0,unknown,no
37,blue-collar,married,primary,no,310,yes,no,unknown,7,474,1,-1,0,unknown,no
31,management,married,secondary,no,0,no,no,cellular,29,120,2,160,2,failure,no
30,admin.,married,secondary,no,166,no,no,unknown,14,30,1,-1,0,unknown,no
44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,201,1,344,7,failure,no
43,blue-collar,married,primary,no,56,no,no,cellular,12,365,2,-1,0,unknown,no
38,admin.,married,secondary,no,0,yes,no,telephone,16,264,5,-1,0,unknown,no
23,admin.,single,secondary,no,5,no,no,unknown,12,413,1,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,no,unknown,17,115,1,-1,0,unknown,no
34,technician,married,tertiary,no,2656,yes,no,cellular,24,302,1,-1,0,unknown,no
55,retired,married,primary,no,159,yes,yes,telephone,23,184,1,-1,0,unknown,no
26,technician,single,tertiary,no,252,yes,no,cellular,29,187,1,-1,0,unknown,no
31,admin.,single,secondary,no,1801,yes,no,cellular,12,306,1,-1,0,unknown,no
55,technician,married,secondary,no,0,no,no,cellular,29,316,2,-1,0,unknown,no
42,admin.,divorced,secondary,no,814,yes,no,cellular,2,326,5,-1,0,unknown,no
32,technician,single,secondary,yes,0,no,yes,cellular,16,195,1,-1,0,unknown,no
54,services,married,unknown,no,7864,yes,no,unknown,15,145,4,-1,0,unknown,no
60,blue-collar,married,primary,no,1723,no,no,cellular,4,160,4,83,3,failure,no
33,technician,married,secondary,no,844,yes,no,cellular,23,476,3,-1,0,unknown,no
45,management,married,tertiary,no,81,no,yes,cellular,30,61,3,-1,0,unknown,no
52,technician,married,tertiary,no,1416,yes,no,cellular,14,297,3,-1,0,unknown,no
57,admin.,single,secondary,no,738,no,no,cellular,17,56,1,-1,0,unknown,no
41,self-employed,married,secondary,no,2812,yes,no,unknown,3,447,1,-1,0,unknown,no
42,self-employed,married,secondary,no,3211,no,no,cellular,31,180,1,-1,0,unknown,no
34,unemployed,married,tertiary,no,822,no,no,unknown,1,11,1,-1,0,unknown,no
26,services,single,secondary,no,-224,yes,yes,unknown,3,189,1,-1,0,unknown,no
40,housemaid,married,primary,no,0,no,no,cellular,28,16,20,-1,0,unknown,no
33,services,married,secondary,no,-384,yes,no,cellular,9,125,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,612,yes,no,telephone,14,47,4,-1,0,unknown,no
38,blue-collar,married,secondary,no,702,no,no,unknown,17,92,2,-1,0,unknown,no
55,management,married,tertiary,no,10065,no,no,unknown,27,50,3,-1,0,unknown,no
31,technician,single,secondary,no,1447,yes,no,cellular,18,236,3,178,15,failure,no
39,management,married,tertiary,no,564,yes,no,unknown,30,136,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,yes,yes,unknown,21,143,2,-1,0,unknown,no
69,retired,married,tertiary,no,473,no,no,cellular,20,333,1,-1,0,unknown,no
32,admin.,divorced,secondary,no,-417,no,no,unknown,30,25,5,-1,0,unknown,no
37,blue-collar,married,primary,no,1720,yes,no,unknown,2,118,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,160,yes,no,unknown,30,151,2,-1,0,unknown,no
31,technician,married,secondary,no,0,no,no,cellular,20,102,2,-1,0,unknown,no
42,technician,married,secondary,no,3501,no,no,cellular,28,23,22,-1,0,unknown,no
24,services,married,tertiary,no,0,yes,no,unknown,27,299,1,-1,0,unknown,no
48,technician,married,secondary,no,7373,yes,no,unknown,14,126,1,-1,0,unknown,no
39,unemployed,married,secondary,no,1309,yes,no,cellular,4,587,2,-1,0,unknown,no
58,services,married,secondary,no,74,no,no,cellular,29,105,2,-1,0,unknown,no
42,services,married,secondary,no,0,yes,no,unknown,7,132,3,-1,0,unknown,no
41,management,single,tertiary,no,4477,no,no,cellular,4,357,2,-1,0,unknown,no
34,management,married,secondary,no,-311,yes,no,unknown,27,305,2,-1,0,unknown,no
37,housemaid,married,tertiary,no,166,yes,no,cellular,12,132,1,-1,0,unknown,no
29,management,married,tertiary,no,137,yes,yes,unknown,15,1088,2,-1,0,unknown,no
32,management,single,tertiary,no,1010,no,no,cellular,7,67,2,-1,0,unknown,no
30,technician,single,tertiary,no,3,yes,no,cellular,6,45,2,169,2,failure,no
38,self-employed,married,tertiary,no,0,no,yes,cellular,15,77,3,-1,0,unknown,no
44,blue-collar,single,primary,no,0,yes,no,cellular,24,184,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,2,yes,no,unknown,29,750,2,-1,0,unknown,no
32,services,married,secondary,no,182,no,no,cellular,5,277,1,169,2,failure,no
29,blue-collar,married,primary,no,111,yes,no,cellular,6,14,11,-1,0,unknown,no
40,technician,divorced,secondary,no,700,yes,yes,cellular,18,503,2,-1,0,unknown,no
59,services,divorced,secondary,no,136,no,yes,telephone,8,176,1,-1,0,unknown,no
31,services,divorced,secondary,no,1016,yes,no,cellular,6,20,1,342,1,failure,no
39,blue-collar,married,primary,no,108,no,no,cellular,17,265,1,-1,0,unknown,no
38,blue-collar,married,primary,no,10443,no,no,cellular,19,370,1,-1,0,unknown,no
27,admin.,single,tertiary,no,1996,yes,no,unknown,23,187,1,-1,0,unknown,no
33,management,single,secondary,no,15,no,no,cellular,22,199,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,245,yes,no,cellular,5,7,7,255,11,failure,no
53,technician,single,secondary,no,198,yes,yes,unknown,30,521,2,-1,0,unknown,no
58,blue-collar,married,primary,no,0,no,no,telephone,25,176,5,-1,0,unknown,no
38,management,divorced,tertiary,no,1149,yes,no,cellular,14,91,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,118,yes,no,cellular,18,216,1,124,1,success,no
43,management,married,tertiary,no,0,yes,no,unknown,16,100,17,-1,0,unknown,no
57,unemployed,married,primary,no,2743,no,no,cellular,29,89,1,-1,0,unknown,no
44,technician,married,secondary,no,11016,no,no,unknown,9,252,3,-1,0,unknown,no
60,technician,married,tertiary,no,6573,yes,no,cellular,6,126,2,87,2,failure,no
38,technician,single,secondary,no,1255,yes,no,cellular,6,120,1,170,4,failure,no
38,services,married,secondary,no,773,yes,no,cellular,15,198,1,359,1,other,no
37,blue-collar,married,primary,no,190,yes,yes,unknown,8,194,1,-1,0,unknown,no
29,admin.,single,secondary,no,315,yes,no,unknown,2,121,4,-1,0,unknown,no
31,housemaid,single,tertiary,no,596,no,no,telephone,28,30,1,-1,0,unknown,no
37,services,divorced,secondary,no,532,yes,no,unknown,11,199,1,-1,0,unknown,no
56,technician,married,unknown,no,84,yes,no,cellular,13,65,2,370,1,failure,no
45,admin.,married,secondary,no,180,yes,no,unknown,9,218,1,-1,0,unknown,no
36,management,single,tertiary,no,3343,no,no,cellular,18,307,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,22,no,no,unknown,28,121,3,-1,0,unknown,no
48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,55,1,-1,0,unknown,no
41,management,married,tertiary,yes,-1176,yes,yes,cellular,31,81,1,-1,0,unknown,no
39,unemployed,single,secondary,no,2645,yes,no,unknown,21,339,3,-1,0,unknown,no
55,management,married,tertiary,no,39098,no,no,cellular,27,236,3,-1,0,unknown,no
30,management,single,tertiary,no,1466,no,no,cellular,12,111,4,-1,0,unknown,no
31,management,single,tertiary,no,30,no,no,cellular,12,348,2,-1,0,unknown,no
54,technician,single,unknown,no,1695,no,no,unknown,16,168,1,-1,0,unknown,no
32,technician,single,tertiary,no,1150,no,no,cellular,8,31,2,-1,0,unknown,no
56,unknown,married,unknown,no,1032,no,no,telephone,29,225,4,-1,0,unknown,no
55,management,single,tertiary,no,854,yes,yes,unknown,17,98,4,-1,0,unknown,no
48,blue-collar,married,secondary,no,525,yes,no,cellular,12,325,2,-1,0,unknown,no
34,blue-collar,married,unknown,no,-465,no,no,unknown,26,127,1,-1,0,unknown,no
37,blue-collar,married,primary,no,37,yes,no,cellular,13,24,2,362,1,other,no
37,blue-collar,married,unknown,no,0,yes,no,cellular,21,184,1,-1,0,unknown,no
31,services,single,secondary,no,603,yes,yes,cellular,17,185,2,319,2,failure,no
59,blue-collar,married,primary,no,-365,yes,no,cellular,17,408,11,-1,0,unknown,no
52,blue-collar,married,primary,no,4660,no,no,cellular,18,82,3,-1,0,unknown,no
54,housemaid,married,unknown,no,0,no,no,cellular,6,189,2,-1,0,unknown,no
38,management,married,tertiary,no,173,no,no,cellular,28,32,8,-1,0,unknown,no
39,blue-collar,married,primary,no,541,yes,no,cellular,2,361,2,258,1,other,no
47,technician,married,secondary,no,83,yes,no,unknown,6,179,2,-1,0,unknown,no
48,technician,divorced,secondary,no,94,yes,no,cellular,12,87,2,-1,0,unknown,no
53,self-employed,married,tertiary,no,451,yes,no,unknown,29,56,2,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,yes,telephone,14,226,3,-1,0,unknown,no
41,services,married,secondary,no,1319,yes,no,cellular,11,305,1,-1,0,unknown,no
